x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.030904,24.1979,29.7114,36.9069,40.7386,43.8596,44.742
0.030908,24.1973,29.7109,36.9063,40.7381,43.859,44.7414
0.030912,24.1968,29.7103,36.9057,40.7375,43.8584,44.7408
0.030916,24.1963,29.7097,36.9051,40.7369,43.8578,44.7402
0.03092,24.1957,29.7091,36.9046,40.7363,43.8572,44.7396
0.030924,24.1952,29.7085,36.904,40.7357,43.8566,44.739
0.030928,24.1947,29.7079,36.9034,40.7351,43.856,44.7384
0.030932,24.1941,29.7073,36.9028,40.7345,43.8554,44.7379
0.030936,24.1936,29.7068,36.9022,40.7339,43.8548,44.7373
0.03094,24.1931,29.7062,36.9016,40.7333,43.8543,44.7367
0.030944,24.1925,29.7056,36.901,40.7328,43.8537,44.7361
0.030948,24.192,29.705,36.9004,40.7322,43.8531,44.7355
0.030952,24.1915,29.7044,36.8999,40.7316,43.8525,44.7349
0.030956,24.191,29.7038,36.8993,40.731,43.8519,44.7343
0.03096,24.1904,29.7033,36.8987,40.7304,43.8513,44.7337
0.030964,24.1899,29.7027,36.8981,40.7298,43.8507,44.7332
0.030968,24.1894,29.7021,36.8975,40.7292,43.8502,44.7326
0.030972,24.1888,29.7015,36.8969,40.7287,43.8496,44.732
0.030976,24.1883,29.7009,36.8963,40.7281,43.849,44.7314
0.03098,24.1878,29.7003,36.8957,40.7275,43.8484,44.7308
0.030984,24.1873,29.6998,36.8952,40.7269,43.8478,44.7302
0.030988,24.1867,29.6992,36.8946,40.7263,43.8472,44.7297
0.030992,24.1862,29.6986,36.894,40.7257,43.8466,44.7291
0.030996,24.1857,29.698,36.8934,40.7251,43.8461,44.7285
0.031,24.1852,29.6974,36.8928,40.7246,43.8455,44.7279
0.031004,24.1846,29.6968,36.8922,40.724,43.8449,44.7273
0.031008,24.1841,29.6963,36.8917,40.7234,43.8443,44.7267
0.031012,24.1836,29.6957,36.8911,40.7228,43.8437,44.7261
0.031016,24.183,29.6951,36.8905,40.7222,43.8431,44.7256
0.03102,24.1825,29.6945,36.8899,40.7216,43.8426,44.725
0.031024,24.182,29.6939,36.8893,40.7211,43.842,44.7244
0.031028,24.1815,29.6934,36.8887,40.7205,43.8414,44.7238
0.031032,24.1809,29.6928,36.8882,40.7199,43.8408,44.7232
0.031036,24.1804,29.6922,36.8876,40.7193,43.8402,44.7227
0.03104,24.1799,29.6916,36.887,40.7187,43.8396,44.7221
0.031044,24.1794,29.6911,36.8864,40.7182,43.8391,44.7215
0.031048,24.1788,29.6905,36.8858,40.7176,43.8385,44.7209
0.031052,24.1783,29.6899,36.8853,40.717,43.8379,44.7203
0.031056,24.1778,29.6893,36.8847,40.7164,43.8373,44.7198
0.03106,24.1773,29.6887,36.8841,40.7158,43.8367,44.7192
0.031064,24.1768,29.6882,36.8835,40.7153,43.8362,44.7186
0.031068,24.1762,29.6876,36.8829,40.7147,43.8356,44.718
0.031072,24.1757,29.687,36.8824,40.7141,43.835,44.7174
0.031076,24.1752,29.6864,36.8818,40.7135,43.8344,44.7169
0.03108,24.1747,29.6859,36.8812,40.7129,43.8338,44.7163
0.031084,24.1741,29.6853,36.8806,40.7124,43.8333,44.7157
0.031088,24.1736,29.6847,36.88,40.7118,43.8327,44.7151
0.031092,24.1731,29.6841,36.8795,40.7112,43.8321,44.7145
0.031096,24.1726,29.6836,36.8789,40.7106,43.8315,44.714
0.0311,24.1721,29.683,36.8783,40.71,43.831,44.7134
0.031104,24.1715,29.6824,36.8777,40.7095,43.8304,44.7128
0.031108,24.171,29.6818,36.8772,40.7089,43.8298,44.7122
0.031112,24.1705,29.6813,36.8766,40.7083,43.8292,44.7117
0.031116,24.17,29.6807,36.876,40.7077,43.8287,44.7111
0.03112,24.1695,29.6801,36.8754,40.7072,43.8281,44.7105
0.031124,24.1689,29.6795,36.8749,40.7066,43.8275,44.7099
0.031128,24.1684,29.679,36.8743,40.706,43.8269,44.7094
0.031132,24.1679,29.6784,36.8737,40.7054,43.8264,44.7088
0.031136,24.1674,29.6778,36.8731,40.7049,43.8258,44.7082
0.03114,24.1669,29.6773,36.8726,40.7043,43.8252,44.7076
0.031144,24.1664,29.6767,36.872,40.7037,43.8246,44.7071
0.031148,24.1658,29.6761,36.8714,40.7031,43.8241,44.7065
0.031152,24.1653,29.6755,36.8708,40.7026,43.8235,44.7059
0.031156,24.1648,29.675,36.8703,40.702,43.8229,44.7053
0.03116,24.1643,29.6744,36.8697,40.7014,43.8223,44.7048
0.031164,24.1638,29.6738,36.8691,40.7008,43.8218,44.7042
0.031168,24.1632,29.6733,36.8685,40.7003,43.8212,44.7036
0.031172,24.1627,29.6727,36.868,40.6997,43.8206,44.703
0.031176,24.1622,29.6721,36.8674,40.6991,43.82,44.7025
0.03118,24.1617,29.6716,36.8668,40.6986,43.8195,44.7019
0.031184,24.1612,29.671,36.8663,40.698,43.8189,44.7013
0.031188,24.1607,29.6704,36.8657,40.6974,43.8183,44.7008
0.031192,24.1602,29.6698,36.8651,40.6968,43.8178,44.7002
0.031196,24.1596,29.6693,36.8645,40.6963,43.8172,44.6996
0.0312,24.1591,29.6687,36.864,40.6957,43.8166,44.699
0.031204,24.1586,29.6681,36.8634,40.6951,43.816,44.6985
0.031208,24.1581,29.6676,36.8628,40.6946,43.8155,44.6979
0.031212,24.1576,29.667,36.8623,40.694,43.8149,44.6973
0.031216,24.1571,29.6664,36.8617,40.6934,43.8143,44.6968
0.03122,24.1566,29.6659,36.8611,40.6929,43.8138,44.6962
0.031224,24.156,29.6653,36.8606,40.6923,43.8132,44.6956
0.031228,24.1555,29.6647,36.86,40.6917,43.8126,44.6951
0.031232,24.155,29.6642,36.8594,40.6911,43.8121,44.6945
0.031236,24.1545,29.6636,36.8588,40.6906,43.8115,44.6939
0.03124,24.154,29.663,36.8583,40.69,43.8109,44.6933
0.031244,24.1535,29.6625,36.8577,40.6894,43.8104,44.6928
0.031248,24.153,29.6619,36.8571,40.6889,43.8098,44.6922
0.031252,24.1525,29.6614,36.8566,40.6883,43.8092,44.6916
0.031256,24.1519,29.6608,36.856,40.6877,43.8087,44.6911
0.03126,24.1514,29.6602,36.8554,40.6872,43.8081,44.6905
0.031264,24.1509,29.6597,36.8549,40.6866,43.8075,44.6899
0.031268,24.1504,29.6591,36.8543,40.686,43.807,44.6894
0.031272,24.1499,29.6585,36.8537,40.6855,43.8064,44.6888
0.031276,24.1494,29.658,36.8532,40.6849,43.8058,44.6882
0.03128,24.1489,29.6574,36.8526,40.6843,43.8053,44.6877
0.031284,24.1484,29.6568,36.852,40.6838,43.8047,44.6871
0.031288,24.1479,29.6563,36.8515,40.6832,43.8041,44.6866
0.031292,24.1474,29.6557,36.8509,40.6826,43.8036,44.686
0.031296,24.1468,29.6552,36.8504,40.6821,43.803,44.6854
0.0313,24.1463,29.6546,36.8498,40.6815,43.8024,44.6849
0.031304,24.1458,29.654,36.8492,40.681,43.8019,44.6843
0.031308,24.1453,29.6535,36.8487,40.6804,43.8013,44.6837
0.031312,24.1448,29.6529,36.8481,40.6798,43.8007,44.6832
0.031316,24.1443,29.6524,36.8475,40.6793,43.8002,44.6826
0.03132,24.1438,29.6518,36.847,40.6787,43.7996,44.682
0.031324,24.1433,29.6512,36.8464,40.6781,43.7991,44.6815
0.031328,24.1428,29.6507,36.8458,40.6776,43.7985,44.6809
0.031332,24.1423,29.6501,36.8453,40.677,43.7979,44.6804
0.031336,24.1418,29.6496,36.8447,40.6765,43.7974,44.6798
0.03134,24.1413,29.649,36.8442,40.6759,43.7968,44.6792
0.031344,24.1408,29.6484,36.8436,40.6753,43.7962,44.6787
0.031348,24.1403,29.6479,36.843,40.6748,43.7957,44.6781
0.031352,24.1397,29.6473,36.8425,40.6742,43.7951,44.6776
0.031356,24.1392,29.6468,36.8419,40.6737,43.7946,44.677
0.03136,24.1387,29.6462,36.8414,40.6731,43.794,44.6764
0.031364,24.1382,29.6457,36.8408,40.6725,43.7934,44.6759
0.031368,24.1377,29.6451,36.8402,40.672,43.7929,44.6753
0.031372,24.1372,29.6445,36.8397,40.6714,43.7923,44.6748
0.031376,24.1367,29.644,36.8391,40.6709,43.7918,44.6742
0.03138,24.1362,29.6434,36.8386,40.6703,43.7912,44.6736
0.031384,24.1357,29.6429,36.838,40.6697,43.7906,44.6731
0.031388,24.1352,29.6423,36.8374,40.6692,43.7901,44.6725
0.031392,24.1347,29.6418,36.8369,40.6686,43.7895,44.672
0.031396,24.1342,29.6412,36.8363,40.6681,43.789,44.6714
0.0314,24.1337,29.6407,36.8358,40.6675,43.7884,44.6708
0.031404,24.1332,29.6401,36.8352,40.6669,43.7879,44.6703
0.031408,24.1327,29.6395,36.8347,40.6664,43.7873,44.6697
0.031412,24.1322,29.639,36.8341,40.6658,43.7867,44.6692
0.031416,24.1317,29.6384,36.8335,40.6653,43.7862,44.6686
0.03142,24.1312,29.6379,36.833,40.6647,43.7856,44.6681
0.031424,24.1307,29.6373,36.8324,40.6642,43.7851,44.6675
0.031428,24.1302,29.6368,36.8319,40.6636,43.7845,44.6669
0.031432,24.1297,29.6362,36.8313,40.6631,43.784,44.6664
0.031436,24.1292,29.6357,36.8308,40.6625,43.7834,44.6658
0.03144,24.1287,29.6351,36.8302,40.6619,43.7829,44.6653
0.031444,24.1282,29.6346,36.8297,40.6614,43.7823,44.6647
0.031448,24.1277,29.634,36.8291,40.6608,43.7817,44.6642
0.031452,24.1272,29.6335,36.8285,40.6603,43.7812,44.6636
0.031456,24.1267,29.6329,36.828,40.6597,43.7806,44.6631
0.03146,24.1262,29.6324,36.8274,40.6592,43.7801,44.6625
0.031464,24.1257,29.6318,36.8269,40.6586,43.7795,44.662
0.031468,24.1252,29.6313,36.8263,40.6581,43.779,44.6614
0.031472,24.1247,29.6307,36.8258,40.6575,43.7784,44.6609
0.031476,24.1242,29.6302,36.8252,40.657,43.7779,44.6603
0.03148,24.1237,29.6296,36.8247,40.6564,43.7773,44.6597
0.031484,24.1232,29.6291,36.8241,40.6559,43.7768,44.6592
0.031488,24.1227,29.6285,36.8236,40.6553,43.7762,44.6586
0.031492,24.1222,29.628,36.823,40.6548,43.7757,44.6581
0.031496,24.1217,29.6274,36.8225,40.6542,43.7751,44.6575
0.0315,24.1212,29.6269,36.8219,40.6537,43.7746,44.657
0.031504,24.1207,29.6263,36.8214,40.6531,43.774,44.6564
0.031508,24.1202,29.6258,36.8208,40.6526,43.7735,44.6559
0.031512,24.1197,29.6252,36.8203,40.652,43.7729,44.6553
0.031516,24.1192,29.6247,36.8197,40.6515,43.7724,44.6548
0.03152,24.1187,29.6241,36.8192,40.6509,43.7718,44.6542
0.031524,24.1182,29.6236,36.8186,40.6504,43.7713,44.6537
0.031528,24.1177,29.623,36.8181,40.6498,43.7707,44.6531
0.031532,24.1173,29.6225,36.8175,40.6493,43.7702,44.6526
0.031536,24.1168,29.622,36.817,40.6487,43.7696,44.652
0.03154,24.1163,29.6214,36.8164,40.6482,43.7691,44.6515
0.031544,24.1158,29.6209,36.8159,40.6476,43.7685,44.6509
0.031548,24.1153,29.6203,36.8153,40.6471,43.768,44.6504
0.031552,24.1148,29.6198,36.8148,40.6465,43.7674,44.6499
0.031556,24.1143,29.6192,36.8142,40.646,43.7669,44.6493
0.03156,24.1138,29.6187,36.8137,40.6454,43.7663,44.6488
0.031564,24.1133,29.6181,36.8131,40.6449,43.7658,44.6482
0.031568,24.1128,29.6176,36.8126,40.6443,43.7652,44.6477
0.031572,24.1123,29.6171,36.812,40.6438,43.7647,44.6471
0.031576,24.1118,29.6165,36.8115,40.6432,43.7641,44.6466
0.03158,24.1113,29.616,36.811,40.6427,43.7636,44.646
0.031584,24.1108,29.6154,36.8104,40.6421,43.7631,44.6455
0.031588,24.1104,29.6149,36.8099,40.6416,43.7625,44.6449
0.031592,24.1099,29.6143,36.8093,40.6411,43.762,44.6444
0.031596,24.1094,29.6138,36.8088,40.6405,43.7614,44.6438
0.0316,24.1089,29.6133,36.8082,40.64,43.7609,44.6433
0.031604,24.1084,29.6127,36.8077,40.6394,43.7603,44.6428
0.031608,24.1079,29.6122,36.8071,40.6389,43.7598,44.6422
0.031612,24.1074,29.6116,36.8066,40.6383,43.7592,44.6417
0.031616,24.1069,29.6111,36.8061,40.6378,43.7587,44.6411
0.03162,24.1064,29.6105,36.8055,40.6372,43.7582,44.6406
0.031624,24.1059,29.61,36.805,40.6367,43.7576,44.64
0.031628,24.1055,29.6095,36.8044,40.6362,43.7571,44.6395
0.031632,24.105,29.6089,36.8039,40.6356,43.7565,44.639
0.031636,24.1045,29.6084,36.8033,40.6351,43.756,44.6384
0.03164,24.104,29.6079,36.8028,40.6345,43.7554,44.6379
0.031644,24.1035,29.6073,36.8023,40.634,43.7549,44.6373
0.031648,24.103,29.6068,36.8017,40.6335,43.7544,44.6368
0.031652,24.1025,29.6062,36.8012,40.6329,43.7538,44.6363
0.031656,24.102,29.6057,36.8006,40.6324,43.7533,44.6357
0.03166,24.1016,29.6052,36.8001,40.6318,43.7527,44.6352
0.031664,24.1011,29.6046,36.7996,40.6313,43.7522,44.6346
0.031668,24.1006,29.6041,36.799,40.6308,43.7517,44.6341
0.031672,24.1001,29.6035,36.7985,40.6302,43.7511,44.6336
0.031676,24.0996,29.603,36.7979,40.6297,43.7506,44.633
0.03168,24.0991,29.6025,36.7974,40.6291,43.75,44.6325
0.031684,24.0986,29.6019,36.7969,40.6286,43.7495,44.6319
0.031688,24.0982,29.6014,36.7963,40.6281,43.749,44.6314
0.031692,24.0977,29.6009,36.7958,40.6275,43.7484,44.6309
0.031696,24.0972,29.6003,36.7952,40.627,43.7479,44.6303
0.0317,24.0967,29.5998,36.7947,40.6264,43.7474,44.6298
0.031704,24.0962,29.5993,36.7942,40.6259,43.7468,44.6292
0.031708,24.0957,29.5987,36.7936,40.6254,43.7463,44.6287
0.031712,24.0952,29.5982,36.7931,40.6248,43.7457,44.6282
0.031716,24.0948,29.5977,36.7926,40.6243,43.7452,44.6276
0.03172,24.0943,29.5971,36.792,40.6238,43.7447,44.6271
0.031724,24.0938,29.5966,36.7915,40.6232,43.7441,44.6266
0.031728,24.0933,29.5961,36.791,40.6227,43.7436,44.626
0.031732,24.0928,29.5955,36.7904,40.6221,43.7431,44.6255
0.031736,24.0924,29.595,36.7899,40.6216,43.7425,44.625
0.03174,24.0919,29.5945,36.7893,40.6211,43.742,44.6244
0.031744,24.0914,29.5939,36.7888,40.6205,43.7415,44.6239
0.031748,24.0909,29.5934,36.7883,40.62,43.7409,44.6233
0.031752,24.0904,29.5929,36.7877,40.6195,43.7404,44.6228
0.031756,24.0899,29.5923,36.7872,40.6189,43.7399,44.6223
0.03176,24.0895,29.5918,36.7867,40.6184,43.7393,44.6217
0.031764,24.089,29.5913,36.7861,40.6179,43.7388,44.6212
0.031768,24.0885,29.5907,36.7856,40.6173,43.7383,44.6207
0.031772,24.088,29.5902,36.7851,40.6168,43.7377,44.6201
0.031776,24.0875,29.5897,36.7845,40.6163,43.7372,44.6196
0.03178,24.0871,29.5892,36.784,40.6157,43.7367,44.6191
0.031784,24.0866,29.5886,36.7835,40.6152,43.7361,44.6186
0.031788,24.0861,29.5881,36.7829,40.6147,43.7356,44.618
0.031792,24.0856,29.5876,36.7824,40.6141,43.7351,44.6175
0.031796,24.0851,29.587,36.7819,40.6136,43.7345,44.617
0.0318,24.0847,29.5865,36.7814,40.6131,43.734,44.6164
0.031804,24.0842,29.586,36.7808,40.6126,43.7335,44.6159
0.031808,24.0837,29.5855,36.7803,40.612,43.7329,44.6154
0.031812,24.0832,29.5849,36.7798,40.6115,43.7324,44.6148
0.031816,24.0828,29.5844,36.7792,40.611,43.7319,44.6143
0.03182,24.0823,29.5839,36.7787,40.6104,43.7313,44.6138
0.031824,24.0818,29.5833,36.7782,40.6099,43.7308,44.6132
0.031828,24.0813,29.5828,36.7776,40.6094,43.7303,44.6127
0.031832,24.0808,29.5823,36.7771,40.6088,43.7298,44.6122
0.031836,24.0804,29.5818,36.7766,40.6083,43.7292,44.6117
0.03184,24.0799,29.5812,36.7761,40.6078,43.7287,44.6111
0.031844,24.0794,29.5807,36.7755,40.6073,43.7282,44.6106
0.031848,24.0789,29.5802,36.775,40.6067,43.7276,44.6101
0.031852,24.0785,29.5797,36.7745,40.6062,43.7271,44.6095
0.031856,24.078,29.5791,36.7739,40.6057,43.7266,44.609
0.03186,24.0775,29.5786,36.7734,40.6051,43.7261,44.6085
0.031864,24.077,29.5781,36.7729,40.6046,43.7255,44.608
0.031868,24.0766,29.5776,36.7724,40.6041,43.725,44.6074
0.031872,24.0761,29.577,36.7718,40.6036,43.7245,44.6069
0.031876,24.0756,29.5765,36.7713,40.603,43.724,44.6064
0.03188,24.0752,29.576,36.7708,40.6025,43.7234,44.6059
0.031884,24.0747,29.5755,36.7703,40.602,43.7229,44.6053
0.031888,24.0742,29.5749,36.7697,40.6015,43.7224,44.6048
0.031892,24.0737,29.5744,36.7692,40.6009,43.7219,44.6043
0.031896,24.0733,29.5739,36.7687,40.6004,43.7213,44.6038
0.0319,24.0728,29.5734,36.7682,40.5999,43.7208,44.6032
0.031904,24.0723,29.5729,36.7676,40.5994,43.7203,44.6027
0.031908,24.0718,29.5723,36.7671,40.5988,43.7198,44.6022
0.031912,24.0714,29.5718,36.7666,40.5983,43.7192,44.6017
0.031916,24.0709,29.5713,36.7661,40.5978,43.7187,44.6011
0.03192,24.0704,29.5708,36.7655,40.5973,43.7182,44.6006
0.031924,24.07,29.5703,36.765,40.5967,43.7177,44.6001
0.031928,24.0695,29.5697,36.7645,40.5962,43.7171,44.5996
0.031932,24.069,29.5692,36.764,40.5957,43.7166,44.599
0.031936,24.0685,29.5687,36.7635,40.5952,43.7161,44.5985
0.03194,24.0681,29.5682,36.7629,40.5947,43.7156,44.598
0.031944,24.0676,29.5677,36.7624,40.5941,43.7151,44.5975
0.031948,24.0671,29.5671,36.7619,40.5936,43.7145,44.597
0.031952,24.0667,29.5666,36.7614,40.5931,43.714,44.5964
0.031956,24.0662,29.5661,36.7608,40.5926,43.7135,44.5959
0.03196,24.0657,29.5656,36.7603,40.5921,43.713,44.5954
0.031964,24.0653,29.5651,36.7598,40.5915,43.7124,44.5949
0.031968,24.0648,29.5645,36.7593,40.591,43.7119,44.5944
0.031972,24.0643,29.564,36.7588,40.5905,43.7114,44.5938
0.031976,24.0639,29.5635,36.7582,40.59,43.7109,44.5933
0.03198,24.0634,29.563,36.7577,40.5895,43.7104,44.5928
0.031984,24.0629,29.5625,36.7572,40.5889,43.7098,44.5923
0.031988,24.0625,29.562,36.7567,40.5884,43.7093,44.5918
0.031992,24.062,29.5614,36.7562,40.5879,43.7088,44.5912
0.031996,24.0615,29.5609,36.7556,40.5874,43.7083,44.5907
0.032,24.0611,29.5604,36.7551,40.5869,43.7078,44.5902
0.032004,24.0606,29.5599,36.7546,40.5863,43.7073,44.5897
0.032008,24.0601,29.5594,36.7541,40.5858,43.7067,44.5892
0.032012,24.0597,29.5589,36.7536,40.5853,43.7062,44.5886
0.032016,24.0592,29.5584,36.7531,40.5848,43.7057,44.5881
0.03202,24.0587,29.5578,36.7525,40.5843,43.7052,44.5876
0.032024,24.0583,29.5573,36.752,40.5838,43.7047,44.5871
0.032028,24.0578,29.5568,36.7515,40.5832,43.7042,44.5866
0.032032,24.0573,29.5563,36.751,40.5827,43.7036,44.5861
0.032036,24.0569,29.5558,36.7505,40.5822,43.7031,44.5856
0.03204,24.0564,29.5553,36.75,40.5817,43.7026,44.585
0.032044,24.0559,29.5548,36.7494,40.5812,43.7021,44.5845
0.032048,24.0555,29.5543,36.7489,40.5807,43.7016,44.584
0.032052,24.055,29.5537,36.7484,40.5802,43.7011,44.5835
0.032056,24.0546,29.5532,36.7479,40.5796,43.7005,44.583
0.03206,24.0541,29.5527,36.7474,40.5791,43.7,44.5825
0.032064,24.0536,29.5522,36.7469,40.5786,43.6995,44.5819
0.032068,24.0532,29.5517,36.7464,40.5781,43.699,44.5814
0.032072,24.0527,29.5512,36.7459,40.5776,43.6985,44.5809
0.032076,24.0522,29.5507,36.7453,40.5771,43.698,44.5804
0.03208,24.0518,29.5502,36.7448,40.5766,43.6975,44.5799
0.032084,24.0513,29.5497,36.7443,40.576,43.697,44.5794
0.032088,24.0509,29.5491,36.7438,40.5755,43.6964,44.5789
0.032092,24.0504,29.5486,36.7433,40.575,43.6959,44.5784
0.032096,24.0499,29.5481,36.7428,40.5745,43.6954,44.5778
0.0321,24.0495,29.5476,36.7423,40.574,43.6949,44.5773
0.032104,24.049,29.5471,36.7418,40.5735,43.6944,44.5768
0.032108,24.0486,29.5466,36.7412,40.573,43.6939,44.5763
0.032112,24.0481,29.5461,36.7407,40.5725,43.6934,44.5758
0.032116,24.0476,29.5456,36.7402,40.572,43.6929,44.5753
0.03212,24.0472,29.5451,36.7397,40.5714,43.6924,44.5748
0.032124,24.0467,29.5446,36.7392,40.5709,43.6918,44.5743
0.032128,24.0463,29.5441,36.7387,40.5704,43.6913,44.5738
0.032132,24.0458,29.5436,36.7382,40.5699,43.6908,44.5733
0.032136,24.0453,29.543,36.7377,40.5694,43.6903,44.5727
0.03214,24.0449,29.5425,36.7372,40.5689,43.6898,44.5722
0.032144,24.0444,29.542,36.7367,40.5684,43.6893,44.5717
0.032148,24.044,29.5415,36.7361,40.5679,43.6888,44.5712
0.032152,24.0435,29.541,36.7356,40.5674,43.6883,44.5707
0.032156,24.0431,29.5405,36.7351,40.5669,43.6878,44.5702
0.03216,24.0426,29.54,36.7346,40.5664,43.6873,44.5697
0.032164,24.0421,29.5395,36.7341,40.5658,43.6868,44.5692
0.032168,24.0417,29.539,36.7336,40.5653,43.6863,44.5687
0.032172,24.0412,29.5385,36.7331,40.5648,43.6857,44.5682
0.032176,24.0408,29.538,36.7326,40.5643,43.6852,44.5677
0.03218,24.0403,29.5375,36.7321,40.5638,43.6847,44.5672
0.032184,24.0399,29.537,36.7316,40.5633,43.6842,44.5667
0.032188,24.0394,29.5365,36.7311,40.5628,43.6837,44.5662
0.032192,24.039,29.536,36.7306,40.5623,43.6832,44.5656
0.032196,24.0385,29.5355,36.7301,40.5618,43.6827,44.5651
0.0322,24.038,29.535,36.7296,40.5613,43.6822,44.5646
0.032204,24.0376,29.5345,36.7291,40.5608,43.6817,44.5641
0.032208,24.0371,29.534,36.7286,40.5603,43.6812,44.5636
0.032212,24.0367,29.5335,36.7281,40.5598,43.6807,44.5631
0.032216,24.0362,29.533,36.7275,40.5593,43.6802,44.5626
0.03222,24.0358,29.5325,36.727,40.5588,43.6797,44.5621
0.032224,24.0353,29.532,36.7265,40.5583,43.6792,44.5616
0.032228,24.0349,29.5315,36.726,40.5578,43.6787,44.5611
0.032232,24.0344,29.531,36.7255,40.5573,43.6782,44.5606
0.032236,24.034,29.5305,36.725,40.5568,43.6777,44.5601
0.03224,24.0335,29.53,36.7245,40.5563,43.6772,44.5596
0.032244,24.0331,29.5295,36.724,40.5558,43.6767,44.5591
0.032248,24.0326,29.529,36.7235,40.5553,43.6762,44.5586
0.032252,24.0322,29.5285,36.723,40.5548,43.6757,44.5581
0.032256,24.0317,29.528,36.7225,40.5543,43.6752,44.5576
0.03226,24.0313,29.5275,36.722,40.5538,43.6747,44.5571
0.032264,24.0308,29.527,36.7215,40.5533,43.6742,44.5566
0.032268,24.0304,29.5265,36.721,40.5528,43.6737,44.5561
0.032272,24.0299,29.526,36.7205,40.5523,43.6732,44.5556
0.032276,24.0295,29.5255,36.72,40.5518,43.6727,44.5551
0.03228,24.029,29.525,36.7195,40.5513,43.6722,44.5546
0.032284,24.0286,29.5245,36.719,40.5508,43.6717,44.5541
0.032288,24.0281,29.524,36.7185,40.5503,43.6712,44.5536
0.032292,24.0277,29.5235,36.718,40.5498,43.6707,44.5531
0.032296,24.0272,29.523,36.7175,40.5493,43.6702,44.5526
0.0323,24.0268,29.5225,36.717,40.5488,43.6697,44.5521
0.032304,24.0263,29.522,36.7165,40.5483,43.6692,44.5516
0.032308,24.0259,29.5215,36.716,40.5478,43.6687,44.5511
0.032312,24.0254,29.521,36.7155,40.5473,43.6682,44.5506
0.032316,24.025,29.5205,36.715,40.5468,43.6677,44.5501
0.03232,24.0245,29.52,36.7145,40.5463,43.6672,44.5496
0.032324,24.0241,29.5195,36.714,40.5458,43.6667,44.5491
0.032328,24.0236,29.519,36.7135,40.5453,43.6662,44.5486
0.032332,24.0232,29.5185,36.7131,40.5448,43.6657,44.5481
0.032336,24.0227,29.5181,36.7126,40.5443,43.6652,44.5476
0.03234,24.0223,29.5176,36.7121,40.5438,43.6647,44.5471
0.032344,24.0218,29.5171,36.7116,40.5433,43.6642,44.5466
0.032348,24.0214,29.5166,36.7111,40.5428,43.6637,44.5461
0.032352,24.021,29.5161,36.7106,40.5423,43.6632,44.5456
0.032356,24.0205,29.5156,36.7101,40.5418,43.6627,44.5451
0.03236,24.0201,29.5151,36.7096,40.5413,43.6622,44.5447
0.032364,24.0196,29.5146,36.7091,40.5408,43.6617,44.5442
0.032368,24.0192,29.5141,36.7086,40.5403,43.6612,44.5437
0.032372,24.0187,29.5136,36.7081,40.5398,43.6607,44.5432
0.032376,24.0183,29.5131,36.7076,40.5393,43.6603,44.5427
0.03238,24.0178,29.5126,36.7071,40.5388,43.6598,44.5422
0.032384,24.0174,29.5122,36.7066,40.5384,43.6593,44.5417
0.032388,24.017,29.5117,36.7061,40.5379,43.6588,44.5412
0.032392,24.0165,29.5112,36.7056,40.5374,43.6583,44.5407
0.032396,24.0161,29.5107,36.7051,40.5369,43.6578,44.5402
0.0324,24.0156,29.5102,36.7047,40.5364,43.6573,44.5397
0.032404,24.0152,29.5097,36.7042,40.5359,43.6568,44.5392
0.032408,24.0147,29.5092,36.7037,40.5354,43.6563,44.5387
0.032412,24.0143,29.5087,36.7032,40.5349,43.6558,44.5383
0.032416,24.0139,29.5082,36.7027,40.5344,43.6553,44.5378
0.03242,24.0134,29.5078,36.7022,40.5339,43.6548,44.5373
0.032424,24.013,29.5073,36.7017,40.5334,43.6544,44.5368
0.032428,24.0125,29.5068,36.7012,40.533,43.6539,44.5363
0.032432,24.0121,29.5063,36.7007,40.5325,43.6534,44.5358
0.032436,24.0117,29.5058,36.7002,40.532,43.6529,44.5353
0.03244,24.0112,29.5053,36.6998,40.5315,43.6524,44.5348
0.032444,24.0108,29.5048,36.6993,40.531,43.6519,44.5343
0.032448,24.0103,29.5043,36.6988,40.5305,43.6514,44.5338
0.032452,24.0099,29.5039,36.6983,40.53,43.6509,44.5334
0.032456,24.0095,29.5034,36.6978,40.5295,43.6504,44.5329
0.03246,24.009,29.5029,36.6973,40.529,43.65,44.5324
0.032464,24.0086,29.5024,36.6968,40.5286,43.6495,44.5319
0.032468,24.0081,29.5019,36.6963,40.5281,43.649,44.5314
0.032472,24.0077,29.5014,36.6958,40.5276,43.6485,44.5309
0.032476,24.0073,29.5009,36.6954,40.5271,43.648,44.5304
0.03248,24.0068,29.5005,36.6949,40.5266,43.6475,44.5299
0.032484,24.0064,29.5,36.6944,40.5261,43.647,44.5295
0.032488,24.006,29.4995,36.6939,40.5256,43.6465,44.529
